,n,ComputationalGrid.DX,ComputationalGrid.DY,Geom.domain.ICPressure.Value,Patch.x-lower.BCPressure.alltime.Value,Patch.x-upper.BCPressure.alltime.Value,Patch.y-lower.BCPressure.alltime.Value,Patch.y-upper.BCPressure.alltime.Value,ComputationalGrid.NZ,Patch.z-upper.BCPressure.rain.Value,Contaminants.Names,Wells.Names,ComputationalGrid.DZ,Geom.domain.Upper.X,Geom.domain.Upper.Y,Mal_Qo,Mal_Qf,Mal_a,Bous_Qo,Bous_Qf,Bous_a,Cou_Qo,Cou_Qf,Cou_a,Cou_b,Mal_MSE,Mal_RMSE,Mal_Rsq,Bous_MSE,Bous_RMSE,Bous_Rsq,Cou_MSE,Cou_RMSE,Cou_Rsq
164,6824,100,100,5.0,5.0,5.0,5.0,5.0,10,-0.20623579999999997,,,1.0,100,100.0,2.5044347411758525,2.486379610365353,0.06041028804323705,2.505784630606503,2.4855940399185585,0.041945115131464615,2.5051420936729962,2.4861084465547605,0.17206180815189245,1.222630946267912,4.1438612150872986e-08,0.0002035647615646505,0.997236283920601,3.877791986028792e-08,0.00019692110059688352,0.9974137367281192,1.1043482203033954e-08,0.00010508797363653918,0.9992634635246479
165,6664,10,10,5.0,5.0,5.0,5.0,5.0,100,-0.3644845,,,0.1,10,10.0,2.5014681367764244,2.4861685787504206,1.0553489584969966,2.5015524313926365,2.4861400080917844,0.8463305471980891,2.49171855932422,2.4861223736432203,0.24322642803759506,0.975530971404624,1.4281058729798603e-10,1.195033837587815e-05,0.9999189904634572,1.5711361638964502e-08,0.00012534497053717195,0.9910877047079626,7.232544568590903e-07,0.0008504436823559161,0.5912255827346291
166,1514,10,10,10.0,10.0,10.0,10.0,10.0,1000,-0.4306392,,,0.01,10,10.0,2.504899295959309,2.5048982834567357,2.9419904772190844,2.5048992959997007,2.504898283232765,3.5821520606478794,2.5048984161268666,2.5048982828936985,0.06676400810690605,0.9914010535212248,2.2094795069227666e-20,1.486431803656921e-10,0.9999967735742824,1.4464273339929145e-18,1.2026750741546592e-09,0.9997887980235369,5.82402104626577e-15,7.631527400373906e-08,0.1522406326450254
167,2728,1000,1000,0.0,0.0,0.0,0.0,0.0,10,-0.3953142,,,1.0,1000,1000.0,2.504739901816664,2.475550303029784,0.001408777264584535,2.5047397134280707,2.4620399109351916,0.00048176204743341446,11.044020360837672,10.683910341062322,43.108569196459904,0.6161073010344778,3.6017800110711887e-09,6.001483159245878e-05,0.9985878994079732,3.61774497183228e-09,6.0147692988445374e-05,0.9985816402443172,8.328226630788076e-09,-4.2910538420063907e-10,-2.8517453809300507e-08
168,2441,100,100,0.0,0.0,0.0,0.0,0.0,100,-0.2887675,,,0.1,100,100.0,2.500286823656543,2.436391071558505,0.02609478410527171,2.503113030142292,2.4295935240262656,0.014852771983662518,2.5060808497769087,2.4061707990439536,2.1445047832935065,2.8410024601522106,1.690666434920947e-06,0.0013002562958589919,0.9938376573636782,4.889101723908358e-07,0.0006992211183816145,0.9982179619004524,5.1559896149092284e-08,0.00022706804299392784,0.9998120683419264
169,2685,1000,1000,10.0,10.0,10.0,10.0,10.0,10,-0.1174069,,,1.0,1000,1000.0,2.504476034998468,2.5044106223238445,1.5989409627289186,2.504476160463251,2.50441059012256,1.4001080449608765,2.504455552151781,2.504410561502592,0.7120280468821322,0.9961440460423728,8.324156098480594e-12,2.88516136437472e-06,0.6384281875023781,8.344907089528537e-12,2.888755283773365e-06,0.6375268380621828,1.015222164100167e-11,3.186255112353948e-06,0.5591242469046072
170,1926,1000,1000,7.5,7.5,7.5,7.5,7.5,10,-0.1207866,,,1.0,1000,1000.0,12.112913854268847,10.79929166186725,76.62557250979654,12.143757760023515,10.531945071613203,228.61279604561489,12.028896982798116,10.629552937776984,233.72979102445976,0.06915720547048415,5e-324,0.0,1e-323,1.54675195e-316,0.0,1.6e-322,3.4843904739214216e-08,1.309322140711686e-09,-1.9789185698923235e-07
171,5453,10,10,10.0,10.0,10.0,10.0,10.0,10,-0.289916,,,1.0,10,10.0,2.5047050171989564,2.504702317801573,4.39757878937498,2.5047050172036687,2.5047023178012573,10.739319611737153,2.504703174936023,2.5047023133216397,0.23928675113901646,0.9898533501571722,1.299040908814332e-14,1.1397547581889412e-07,0.6492914097110742,1.2992583068568234e-14,1.1398501247343107e-07,0.6492327176716604,2.756593965104001e-14,1.6602993600866082e-07,0.25587536990721704
172,3090,1000,1000,5.0,5.0,5.0,5.0,5.0,10,-0.1008726,,,1.0,1000,1000.0,2.5045932930859904,2.4869151150270152,0.001074534083547094,2.504592978056797,2.4783961169383644,0.0003624508157028654,11.306055085651431,10.656280750439217,94.7331418493094,0.20996954427691256,1.465722019654839e-09,3.8284749178424025e-05,0.9974368495199368,1.4692397129512184e-09,3.833066282953138e-05,0.997430698027872,1.808082134442104e-08,4.968887563504188e-10,6.679087127865898e-09
173,6663,10,10,7.5,7.5,7.5,7.5,7.5,100,-0.10254719999999999,,,0.1,10,10.0,2.503466686225165,2.4997178228606947,0.7977190790479702,2.5034426690799427,2.4997074163603736,0.6004522139789973,2.501229069392433,2.499701015548167,0.1618350625107035,0.9664338068634036,4.6909606244507875e-09,6.849058785300932e-05,0.9612045077025096,8.939514210281448e-09,9.454900427969322e-05,0.926067839307672,5.183366682727796e-08,0.00022767008329439766,0.5718461980980687
174,6574,100,100,7.5,7.5,7.5,7.5,7.5,100,-0.1058358,,,0.1,100,100.0,2.5052595816281773,2.499723447321986,0.1287415320448594,2.5056115300709774,2.499616386893864,0.0954176994524636,2.5052362456261794,2.4997260233663052,0.11003306153020814,0.9739898906947884,3.2954929463645187e-09,5.7406384195179176e-05,0.9959555633547036,1.6061577320159898e-08,0.00012673427839444187,0.9802882200168024,3.260637834711749e-09,5.710199501516342e-05,0.9959983397444998
175,7073,1000,1000,10.0,10.0,10.0,10.0,10.0,100,-0.1246625,,,0.1,1000,1000.0,2.5048734881634513,2.5048510231980208,0.7432804609281869,2.5048735241999323,2.50485095266046,0.5564988554740498,2.5048625212420377,2.5048509435784703,0.21345770201420533,0.97606863204919,7.114371444630033e-14,2.667277909148207e-07,0.9837028364913184,1.7430188370534736e-13,4.1749477087186065e-07,0.96007199904121,1.1266771374629905e-12,1.0614504875230826e-06,0.7426158611688365
176,6633,100,100,0.0,0.0,0.0,0.0,0.0,10,-0.1733819,,,1.0,100,100.0,2.5001973134284805,2.4364015437057422,0.02585997119272183,2.5029498210124057,2.4295229332071115,0.014648244951557643,2.505698123306105,2.4077353370237486,1.7389178660255882,2.743285984763061,1.5800522714823625e-06,0.0012570013013049595,0.9942281716345048,4.3360129983875407e-07,0.0006584840923201973,0.9984160826025223,4.2308264711313965e-08,0.00020568972923146642,0.9998454506558024
177,1016,1,1,2.5,2.5,2.5,2.5,2.5,100,-0.26367209999999996,,,0.1,1,1.0,2.4660520209765426,2.462317168178491,3.8556909775119705,2.4660520327468465,2.462316855364977,6.234633570300822,2.463490581380478,2.4623045422999685,0.2361193567300011,0.9757211475240262,2.18152469869317e-18,1.4769985439035376e-09,0.999999999976544,3.726069804555726e-12,1.930303034384945e-06,0.999959936652658,5.515689531204933e-08,0.00023485505170647134,0.4073466588491381
178,3105,10,10,7.5,7.5,7.5,7.5,7.5,100,-0.3629549,,,0.1,10,10.0,2.503754558019021,2.499715293321001,0.6322833468850633,2.5036744600183005,2.499699457738878,0.4499518646300372,2.502648991028731,2.49970634050814,0.3489606490175749,0.9825214813392352,1.9707855937808506e-08,0.00014038467130640902,0.8833486793304469,2.8188894214765883e-08,0.00016789548598686587,0.8331491894022635,3.247760079720517e-08,0.00018021542885448289,0.8079813824760044
179,6602,1,1,10.0,10.0,10.0,10.0,10.0,100,-0.049281,,,0.1,1,1.0,2.504898008939072,2.504898008593482,0.04733753077457244,2.5048980090708004,2.5048980085787607,0.03628846062943232,,,,,7.917510327266034e-19,8.898039293724227e-10,0.004446581856580423,7.900975635797479e-19,8.888743238387236e-10,0.006545698666579281,,,
180,2272,1,1,2.5,2.5,2.5,2.5,2.5,10,-0.1300529,,,1.0,1,1.0,2.464804044937741,2.462417223989698,3.876694129320567,2.464804052038472,2.462417028413112,6.309757325561911,2.463154420196839,2.4624090903272338,0.24742857116524694,0.9769139945428884,3.221163062907956e-19,5.675529105649935e-10,0.9999999999915196,1.457095987586207e-12,1.20710231032262e-06,0.9999616383733754,2.236655782428787e-08,0.00014955453127300382,0.4118396863283557
181,1462,1000,1000,2.5,2.5,2.5,2.5,2.5,10,-0.2757967,,,1.0,1000,1000.0,2.5046725276961013,2.4821464602551377,0.0013378914788215845,2.5046722318725485,2.471602762037384,0.0004557631497674389,11.097538317346554,10.672373737025724,33.473286926881016,0.3982511157883377,2.5511878504696362e-09,5.050928479467548e-05,0.9981575259140312,2.5610210582095577e-09,5.060653177416487e-05,0.998150424345986,5.598343046737607e-10,4.27947312759162e-10,1.9135247254179362e-08
182,6998,100,100,2.5,2.5,2.5,2.5,2.5,100,-0.37377740000000004,,,0.1,100,100.0,2.502972157605918,2.463924383782614,0.035773858654673966,2.505288280314651,2.460913955190325,0.022231380135646028,2.505795761326552,2.459606618903205,0.3681768603459741,1.672501697469044,4.6824033093304713e-07,0.0006842808859913063,0.9949969445438372,4.851494297597202e-08,0.0002202610791219638,0.9994816274162508,3.3917406244927176e-08,0.00018416678920187316,0.999637599213134
183,4890,1000,1000,0.0,0.0,0.0,0.0,0.0,10,-0.2665748,,,1.0,1000,1000.0,2.504736663450462,2.4759094220298223,0.0014286071007111431,2.5047364975264164,2.4625921275616056,0.0004888584440351449,11.025806781581984,10.683908096937387,25.391608330205962,0.6160560626659489,3.5417876091513523e-09,5.951291968263153e-05,0.998611554526952,3.5579278624722244e-09,5.964836848122692e-05,0.9986052272526686,4.451952178219018e-09,-8.501074655418299e-10,-4.1918621546637015e-08
184,3484,1,1,10.0,10.0,10.0,10.0,10.0,1000,-0.4308375,,,0.01,1,1.0,2.504899832887625,2.5048998244956056,0.04986285302087005,2.504899834592337,2.5048998239925093,0.03812988607972129,,,,,9.341909733706102e-18,3.0564537839964313e-09,0.26472841164299643,8.580189822774007e-18,2.929196105209415e-09,0.3237691216381815,,,
185,4008,100,100,10.0,10.0,10.0,10.0,10.0,100,-0.3988372,,,0.1,100,100.0,2.5048629809326863,2.504852280516477,1.8872767855136183,2.5048629887776475,2.504852272722568,1.7485469883265992,2.5048565123530304,2.5048522532767867,0.3678023462678092,0.987979297965496,7.346447693522277e-17,8.571142102148509e-09,0.999905742892844,9.626811784101061e-16,3.1027103932047964e-08,0.9987648514395396,3.17730510057133e-13,5.636758909667265e-07,0.5935267626977279
186,5930,100,100,2.5,2.5,2.5,2.5,2.5,100,-0.2966972,,,0.1,100,100.0,2.5029285351526918,2.463923034555924,0.03576244836362881,2.505243868237832,2.4609158430071902,0.022226093088643685,2.50576051891456,2.4595835436173856,0.3723172561942216,1.6758834451948736,4.685836045459544e-07,0.0006845316680373191,0.9949831340037232,4.841892685719401e-08,0.0002200430113800345,0.9994816052773304,3.3364333051487325e-08,0.0001826590623305817,0.9996427865030902
187,1319,1000,1000,10.0,10.0,10.0,10.0,10.0,100,-0.0488821,,,0.1,1000,1000.0,2.5048636092127303,2.5048510317461936,0.7943798462906412,2.5048636878945416,2.5048509948214845,0.6004214627393886,2.5048574212164865,2.504850985776238,0.22002905683564974,0.9777706388113871,7.944001622242062e-15,8.912912892114488e-08,0.9939741240322992,2.5240123219169003e-14,1.5887140466166024e-07,0.9808542521561352,3.3105549773626337e-13,5.753742240805226e-07,0.7495680765720993
188,7171,10,10,7.5,7.5,7.5,7.5,7.5,10,-0.0702594,,,1.0,10,10.0,2.503241843029896,2.499805248793684,1.7841147805102209,2.5032444403189302,2.499802585328722,1.6359411524222074,2.500739203379046,2.4997974263722926,0.2599053291157356,0.9777526598332928,8.740632718397637e-13,9.349135103525692e-07,0.9999891818494804,2.1072540232455158e-10,1.4516383927292347e-05,0.9973918831804548,4.5139291958093785e-08,0.00021246009497807768,0.4430553134422333
189,4172,1,1,10.0,10.0,10.0,10.0,10.0,1000,-0.1416608,,,0.01,1,1.0,2.504899828622841,2.5048998246627523,0.04791145602646014,2.504899829523469,2.5048998244114484,0.036909258605940284,,,,,2.3717686511685767e-18,1.5400547558994705e-09,0.256819955780214,2.1782823735460717e-18,1.4759005296923206e-09,0.3171925394477553,,,
190,1937,1,1,7.5,7.5,7.5,7.5,7.5,10,-0.07160789999999999,,,1.0,1,1.0,2.500306953381037,2.499804556184116,0.6881068896860282,2.5002947149636032,2.4998027632779376,0.4879825901883049,2.500030911662237,2.499802650514768,0.17371173798835712,0.9699851567484252,4.085922116142443e-10,2.0213663982916214e-05,0.8437176010411246,5.403292159904923e-10,2.3244982598197242e-05,0.7933295258640741,1.1550086160468925e-09,3.398541769710786e-05,0.5588057682630112
191,7255,1000,1000,0.0,0.0,0.0,0.0,0.0,100,-0.1345998,,,0.1,1000,1000.0,2.4968899091596293,2.462321617865767,0.7895053092174932,2.4973754098821117,2.4622270441558505,0.6158928234807626,2.4766901204213903,2.4620804812875616,0.1366233897943795,0.9585002238901584,1.4912974269159497e-09,3.8617320296933466e-05,0.999849725411826,8.584433913401862e-08,0.00029299204619582874,0.9913496647431904,4.0542430588551765e-06,0.002013515100230236,0.5916051364199313
192,6947,100,100,7.5,7.5,7.5,7.5,7.5,100,-0.29887440000000004,,,0.1,100,100.0,2.5052874981483173,2.499722649328016,0.12743304608924472,2.5056360923930274,2.4996136169884204,0.09422875782158296,2.505252275206553,2.4997265552882673,0.10049509717586612,0.9606199518667322,3.5487921720670342e-09,5.957173970992482e-05,0.9957238804682598,1.7124007848676916e-08,0.0001308587324127699,0.9793664151426626,3.4679732998565154e-09,5.8889500760802126e-05,0.9958212632230778
193,1334,100,100,2.5,2.5,2.5,2.5,2.5,100,-0.10765610000000002,,,0.1,100,100.0,2.5026273053419468,2.463921138061687,0.035777646507462464,2.5049504077553086,2.460948584984945,0.022276844030889056,2.5055612074647,2.4593660838872684,0.4178165203774208,1.7098981275335412,4.852586646755033e-07,0.0006966050995187325,0.9947244031068008,5.4017278944023225e-08,0.0002324161761668564,0.9994127392054571,3.383404519691584e-08,0.00018394033053388767,0.9996321656948782
194,5995,10,10,10.0,10.0,10.0,10.0,10.0,10,-0.3411677,,,1.0,10,10.0,2.5047050171989618,2.504702319675627,4.454805880812121,2.5047050172262257,2.5047023196994003,12.352270990882618,2.5047029151955886,2.504702319783102,0.4591770249750414,1.030968202339841,1.6127559172940544e-14,1.2699432732583195e-07,0.5982568010652844,1.612971385821312e-14,1.2700281043430936e-07,0.598203127619953,3.23270369172499e-14,1.7979721053801113e-07,0.1947464437743972
195,6918,10,10,10.0,10.0,10.0,10.0,10.0,100,-0.1779799,,,0.1,10,10.0,2.504883162135537,2.5048825785123414,3.0793807561136863,2.5048831621223604,2.504882578369944,3.7067637733770296,2.5048826575048504,2.504882578502601,0.054619328377532785,0.9740401208153114,3.081577774983166e-24,1.755442330292615e-12,0.999999998644875,4.8462781420983e-19,6.961521487504223e-10,0.9997868845442928,1.913687995181036e-15,4.374571973554711e-08,0.16086065039744113
196,1262,1,1,10.0,10.0,10.0,10.0,10.0,100,-0.4748459,,,0.1,1,1.0,2.5048980190058536,2.5048980077135448,0.04827811619779163,2.50489802224761,2.5048980071772404,0.038801108752961284,,,,,1.4199828134542334e-17,3.7682659320358934e-09,0.32646756568378144,1.2619282531851954e-17,3.5523629504671896e-09,0.4027954171987033,,,
197,7026,1,1,5.0,5.0,5.0,5.0,5.0,1000,-0.2759251,,,0.01,1,1.0,2.4890009326924463,2.4861645212611205,0.6851313037492051,2.4889323061249398,2.4861543505665917,0.4858781288898543,2.488166976223792,2.486159270422722,0.3725909193393497,0.9837267322256368,1.285201676690434e-08,0.00011336673571601299,0.8457121046317869,1.7052719709584918e-08,0.0001305860624629785,0.7952828507762959,1.9709630424025385e-08,0.0001403909912495292,0.7636062038971704
198,3762,10,10,0.0,0.0,0.0,0.0,0.0,100,-0.1189924,,,0.1,10,10.0,2.4865096517366854,2.427439896448184,0.5698586040466479,2.4881139147957154,2.42720685793338,0.4413567179288181,2.4616241518798567,2.4271345477694104,0.20139380109521987,0.9697044854958738,1.854861231764033e-08,0.00013619329028127756,0.9994482675512388,3.0656048408254275e-07,0.0005536790442869793,0.990881292698352,6.291906920204389e-06,0.0025083673814264907,0.8130898472438359
199,1142,10,10,2.5,2.5,2.5,2.5,2.5,1000,-0.0317114,,,0.01,10,10.0,2.4853893036393697,2.4623175272688678,0.7930408396501752,2.4856602230126192,2.462254232434669,0.6155635473051614,2.472132098512528,2.4621789726433034,0.15209703974763053,0.9626173503244984,1.113541295644523e-09,3.336976619103771e-05,0.9997476871956416,4.998967185630662e-08,0.00022358370212586295,0.9886730430704708,1.6886027007556947e-06,0.001299462466081916,0.6175986232224191
200,2343,1,1,2.5,2.5,2.5,2.5,2.5,10,-0.0671707,,,1.0,1,1.0,2.4637428079496164,2.462417224006239,3.8746551860659935,2.4637428118932454,2.4624171151447034,6.302293280737183,2.462736659521561,2.462413331162822,0.26232537371233394,0.9783662968490078,1.4278373447322654e-19,3.778673503668007e-10,0.9999999999878124,4.5137583930271475e-13,6.718451006762754e-07,0.9999614724077264,7.479492651584014e-09,8.648406010117711e-05,0.3637423560106511
201,1355,1,1,10.0,10.0,10.0,10.0,10.0,100,-0.22342559999999997,,,0.1,1,1.0,2.5048980137569177,2.5048980081291123,0.049114229175130066,2.5048980148218982,2.5048980077957426,0.037301628667759136,,,,,4.360905888347858e-18,2.08827821143349e-09,0.2606488947155403,4.01845414353421e-18,2.004608226944659e-09,0.3181521476366848,,,
202,6681,10,10,5.0,5.0,5.0,5.0,5.0,100,-0.2925942,,,0.1,10,10.0,2.5014617228172606,2.486168842379607,1.0712845311359602,2.5015445492831403,2.4861408398794342,0.8609034826293691,2.4922461723976594,2.4861138226927824,0.2423343248192965,0.9754055006798944,7.496912888033547e-11,8.658471509471835e-06,0.9999572582696766,1.4658327670811063e-08,0.00012107158077274396,0.9916429295944272,6.732509381586035e-07,0.0008205187006757392,0.6172360654142182
203,4134,1000,1000,10.0,10.0,10.0,10.0,10.0,100,-0.1075493,,,0.1,1000,1000.0,2.5048711493562226,2.504851032032398,0.8692850063755019,2.5048712643421767,2.5048509804695014,0.6675042282253236,2.504859696459181,2.504850962947176,0.22041211617815168,0.9772506915276974,1.0614639004662235e-14,1.0302737017250434e-07,0.9967359185736936,5.0902601399499674e-14,2.2561604863018872e-07,0.9843470667587604,1.0370594360355386e-12,1.0183611520651889e-06,0.6826629930041153
204,2511,10,10,2.5,2.5,2.5,2.5,2.5,10,-0.0410244,,,1.0,10,10.0,2.489026980609107,2.462420171965789,0.7601887426772571,2.4894279727334045,2.4623441678431743,0.5919625979174984,2.4739540918046448,2.462251277316778,0.15076644189637398,0.9621315976537598,6.796795311361107e-10,2.6070664186708226e-05,0.9998861266789586,5.5226507917839264e-08,0.0002350032083139276,0.9907473661070624,2.2007028371556563e-06,0.0014834766048561925,0.6315590375979507
205,7733,100,100,5.0,5.0,5.0,5.0,5.0,100,-0.08080269999999999,,,0.1,100,100.0,2.5046251995173017,2.4863293135308435,0.06156998462771629,2.506041351351914,2.485556671112691,0.04309493021878462,2.505429253995583,2.4860287594737844,0.1948104240410904,1.2455768137183698,4.777088962823368e-08,0.0002185655270810877,0.9968593327229829,3.434671446861883e-08,0.00018532866607359703,0.9977418967273978,1.0973728995201548e-08,0.00010475556784821296,0.9992785390468903
206,4036,10,10,5.0,5.0,5.0,5.0,5.0,10,-0.2377649,,,1.0,10,10.0,2.50176005154464,2.4862213689011936,1.0661248840619604,2.5018489317241706,2.486192653873164,0.8559475058441257,2.4922852155075716,2.4861668870355893,0.2420889917610687,0.9753842598259757,1.7122175585001807e-11,4.137895066939446e-06,0.9999905568218972,1.4302584027957388e-08,0.00011959341130663257,0.9921118757580062,7.032266855052527e-07,0.0008385861228909366,0.6133274490106846
207,3921,1,1,0.0,0.0,0.0,0.0,0.0,100,-0.406113,,,0.1,1,1.0,2.4339109426304133,2.427421895322942,3.532650078509012,2.4339109903711758,2.4274211316094236,5.171114233151915,2.4289308634565034,2.427403648507536,0.221264742941794,0.9741763380007784,2.118577369658031e-18,1.4555333626056224e-09,0.999999999992456,2.1724629485684648e-11,4.6609687282457336e-06,0.9999226417029804,1.851878852667182e-07,0.00043033462011174303,0.3419355709571521
208,3571,1000,1000,7.5,7.5,7.5,7.5,7.5,10,-0.1628876,,,1.0,1000,1000.0,12.119165174361086,10.799291662204778,82.1529820823216,12.139730605764687,10.53194507521473,214.66525586041038,12.053269938478387,10.629570825931534,285.8050229316786,0.069209547255106,5e-324,0.0,1e-323,1.6047679e-316,0.0,1.6e-322,5.246602534860097e-07,1.216616070718159e-09,-2.507130260825016e-06
209,730,10,10,7.5,7.5,7.5,7.5,7.5,10,-0.2620344,,,1.0,10,10.0,2.503245095184362,2.4998049394875173,1.503687195001309,2.503249383783561,2.4998013361485945,1.3066617340000253,2.501015967155275,2.4997945454026302,0.2682417963760718,0.9782385426945358,2.54336900470138e-11,5.043182531597858e-06,0.9996924615570568,4.797100581289515e-10,2.190228431303346e-05,0.9941994541858304,3.8133210266435897e-08,0.00019527726510384127,0.5400929158393988
210,371,100,100,2.5,2.5,2.5,2.5,2.5,10,-0.1978817,,,1.0,100,100.0,2.5025542633690256,2.46395706507574,0.035384753513779794,2.504810978221999,2.46094120685284,0.0219059479340972,2.50530234172335,2.459643638364604,0.36398594070299145,1.6714917946489398,4.446251676582965e-07,0.0006668021953010478,0.9951581359291038,4.308745556954655e-08,0.00020757518052394065,0.9995307876876892,2.93029420393224e-08,0.00017118102125914078,0.9996808978156164
211,1497,100,100,10.0,10.0,10.0,10.0,10.0,10,-0.3826152,,,1.0,100,100.0,2.5044521213802207,2.504421197055132,2.565258065290167,2.504452125856764,2.5044211930206397,2.9846300587139885,2.504430734271576,2.5044211553140463,0.30111768112594345,0.9903710158415344,2.0623701956446973e-12,1.4360954688476313e-06,0.6060799376490011,2.0659137629288138e-12,1.4373286899414532e-06,0.6054031036604595,3.809136326103461e-12,1.951700880284543e-06,0.2727876491736065
212,5168,100,100,10.0,10.0,10.0,10.0,10.0,10,-0.45120140000000003,,,1.0,100,100.0,2.5044521214887348,2.5044212191968924,2.575161701970332,2.504452125435495,2.50442121528462,3.0149966014078924,2.504434842054628,2.5044211993843746,0.7755508077341419,0.9959607331219986,2.519715342194249e-12,1.5873611253253775e-06,0.5570104038577457,2.5234276919300907e-12,1.5885300412425603e-06,0.5563577379463709,3.583094846285785e-12,1.8929064547107932e-06,0.3704893448481896
213,3195,10,10,7.5,7.5,7.5,7.5,7.5,10,-0.10819110000000001,,,1.0,10,10.0,2.503242445040128,2.499805173614725,1.6953397632126372,2.503245548741837,2.4998022483673097,1.5275121399471998,2.500936165096682,2.4997947416240143,0.26241027054299026,0.9778432984510592,3.5625699899581197e-12,1.8874771495194636e-06,0.9999561603379524,2.711286424108424e-10,1.6465984404548747e-05,0.996663591708186,4.0404353408677216e-08,0.000201008341639538,0.5040501248172631
214,2096,1,1,5.0,5.0,5.0,5.0,5.0,10,-0.021278599999999998,,,1.0,1,1.0,2.486543133659437,2.4862211170652992,0.6852671740232883,2.4865353425311336,2.486219962763148,0.4859935015375684,2.4863742309733854,2.486219830987608,0.17858541339859849,0.9709493124209204,1.6576516161574532e-10,1.2874982004482387e-05,0.8456091944482513,2.1990739855133886e-10,1.4829275051442634e-05,0.7951820510522414,4.5340743788915715e-10,2.1293366053519047e-05,0.5782125813783945
215,2556,1,1,0.0,0.0,0.0,0.0,0.0,100,-0.2426486,,,0.1,1,1.0,2.4321837326746087,2.4274218952859044,3.528946459369505,2.4321837680434992,2.4274213326873317,5.159950195769811,2.428946992987352,2.4274037000760247,0.2307948341342519,0.9750933430381636,3.842629680956111e-18,1.9602626561142544e-09,0.9999999999745908,1.1792293442745345e-11,3.433990891476758e-06,0.9999220235472872,8.921373009250207e-08,0.000298686675451889,0.4105459053813765
216,3232,10,10,0.0,0.0,0.0,0.0,0.0,100,-0.29421840000000005,,,0.1,10,10.0,2.4866274860697333,2.4274371862285373,0.5604084500354545,2.4882308221953817,2.427199231032319,0.4334730806755253,2.4601239076173043,2.4272092930847595,0.1997994391168416,0.9695252585779274,1.1956318389863987e-08,0.00010934495136888576,0.9996487731581184,3.383304989813796e-07,0.0005816618424663763,0.9900612589264818,6.684185154172502e-06,0.0025853791122720285,0.8038004003261168
217,2275,1000,1000,5.0,5.0,5.0,5.0,5.0,10,-0.1023071,,,1.0,1000,1000.0,2.504593346872256,2.4868994053070628,0.0010734889134741774,2.5045930320343723,2.478372204626016,0.0003620896926222018,11.306888493184964,10.656280923191758,100.6865013284408,0.20997098543834386,1.4665913556574352e-09,3.829610105033455e-05,0.9974353008995624,1.4701034661968507e-09,3.834192830566625e-05,0.997429159102324,2.179087012682589e-08,9.952788283470754e-10,3.263101384367792e-08
218,2950,1,1,0.0,0.0,0.0,0.0,0.0,10,-0.42615519999999996,,,1.0,1,1.0,2.435596646743269,2.4274798018173573,3.5534876366875534,2.4355967032035686,2.427478867169368,5.234482877139686,2.429435934398432,2.4274552448210858,0.2152391700081717,0.9734083308303431,1.1448302851768051e-18,1.0699674224838834e-09,0.9999999999973944,3.2552364954238225e-11,5.7054679873116665e-06,0.999925914049922,2.8777908914277193e-07,0.0005364504535768162,0.34621887519643824
219,1473,1000,1000,0.0,0.0,0.0,0.0,0.0,100,-0.4841074000000001,,,0.1,1000,1000.0,2.5014414930785844,2.4861698033975053,1.1372150035875157,2.5015173818606007,2.486143956809089,0.9216900542700618,2.4923624021021724,2.4860654394615387,0.14510956230184902,0.961660577912868,9.323695512427586e-12,3.053472697180636e-06,0.9999945854236784,1.1108114366157741e-08,0.00010539503957092923,0.9935491530213276,8.49370960742281e-07,0.0009216132381548568,0.5067461282463799
220,3736,1,1,5.0,5.0,5.0,5.0,5.0,100,-0.17004729999999998,,,0.1,1,1.0,2.4882207262693434,2.486166333652685,0.6850856166446316,2.4881710456505672,2.486158967559388,0.4858708985302551,2.4872691251028063,2.4861598344540887,0.23776179432702899,0.9760490179715056,6.741967306784227e-09,8.210948365922311e-05,0.8457199287983931,8.94570938962711e-09,9.45817603432454e-05,0.7952905110958105,1.5727439764300027e-08,0.00012540908963986632,0.6405509206025872
221,5940,100,100,10.0,10.0,10.0,10.0,10.0,10,-0.037845300000000005,,,1.0,100,100.0,2.5044521203793124,2.504421036816963,2.4957211626506917,2.504452124676693,2.504421031486724,2.7355688534941742,2.5044307950629423,2.5044209871201604,0.2620927917542426,0.9889799943731712,1.1929309389776724e-13,3.4538832333732314e-07,0.9641536271085528,1.2139554944192743e-13,3.4841864106549676e-07,0.9635218603988372,1.900368676930589e-12,1.3785386019007915e-06,0.4293673270194565
222,4257,100,100,5.0,5.0,5.0,5.0,5.0,10,-0.38656929999999995,,,1.0,100,100.0,2.5045622442189632,2.4863782253731554,0.06029705965950266,2.5059050862354866,2.4855827793787046,0.0417752161024173,2.505238512761036,2.4861195233109834,0.16333869280745314,1.212199400465486,4.153791911425944e-08,0.00020380853543033823,0.9972720533492916,4.387325892764936e-08,0.00020945944458927932,0.9971186830659928,1.3043258382905546e-08,0.00011420708551970647,0.9991434016489344
223,1354,1000,1000,7.5,7.5,7.5,7.5,7.5,10,-0.2772864,,,1.0,1000,1000.0,12.127943077211587,10.799291659570226,91.404553142644,12.145848254218311,10.53194506823806,236.50175808331798,12.079562127090302,10.629611730542976,355.19981739810333,0.06932929921101802,0.0,5e-324,1e-323,1.7687147e-316,0.0,1.6e-322,5.508051394634549e-07,2.2161125300297626e-10,-3.978601959365026e-06
